year,congressional_district,state,state_abbreviation,district_number,special_election,candidate,party,candidate_votes,total_votes,candidate_percent
2018,TX-9,Texas,TX,9,False,Phil Kurtz,other,5940,153001,0.03882327566486494
2018,TX-9,Texas,TX,9,False,Benjamin Hernandez,other,5774,153001,0.037738315435846825
2018,TX-9,Texas,TX,9,False,Kesha Rogers,other,5031,153001,0.03288213802524167
2018,TX-10,Texas,TX,10,False,Michael T. McCaul,republican,157166,307827,0.5105659997336166
2018,TX-10,Texas,TX,10,False,Mike Siegel,democrat,144034,307827,0.4679056742910791
2018,TX-10,Texas,TX,10,False,Mike Ryan,other,6627,307827,0.02152832597530431
2018,TX-11,Texas,TX,11,False,Mike Conaway,republican,176603,220377,0.8013676563343725
2018,TX-11,Texas,TX,11,False,Jennie Lou Leeder,democrat,40631,220377,0.1843704197806486
2018,TX-11,Texas,TX,11,False,Rhett Rosenquest Smith,other,3143,220377,0.014261923884978923
2018,TX-12,Texas,TX,12,False,Kay Granger,republican,172557,268491,0.6426919338078372
2018,TX-12,Texas,TX,12,False,Vanessa Adia,democrat,90994,268491,0.33890893921956416
2018,TX-12,Texas,TX,12,False,Jacob Leddy,other,4940,268491,0.018399126972598708
2018,TX-13,Texas,TX,13,False,Mac Thornberry,republican,169027,207285,0.8154328581421714
2018,TX-13,Texas,TX,13,False,Greg Sagan,democrat,35083,207285,0.16925006633379164
2018,TX-13,Texas,TX,13,False,Calvin DeWeese,other,3175,207285,0.015317075524036954
2018,TX-14,Texas,TX,14,False,Randy Weber,republican,138942,234528,0.5924324600900532
2018,TX-14,Texas,TX,14,False,Adrienne Bell,democrat,92212,234528,0.3931811979806249
2018,TX-14,Texas,TX,14,False,Don E. Conley III,other,3374,234528,0.014386341929321872
2018,TX-15,Texas,TX,15,False,Tim Westley,republican,63862,164802,0.3875074331622189
2018,TX-15,Texas,TX,15,False,Vicente Gonzalez,democrat,98333,164802,0.5966735840584458
2018,TX-15,Texas,TX,15,False,Anthony Cristo,other,2607,164802,0.015818982779335203
2018,TX-16,Texas,TX,16,False,Rick Seeberger,republican,49127,181754,0.2702939137515543
2018,TX-16,Texas,TX,16,False,Veronica Escobar,democrat,124437,181754,0.6846451797484512
2018,TX-16,Texas,TX,16,False,Ben Mendoza,other,8147,181754,0.04482432298601406
2018,TX-16,Texas,TX,16,False,,other,43,181754,0.0002365835139804351
2018,TX-17,Texas,TX,17,False,Bill Flores,republican,134841,237351,0.5681079919612726
2018,TX-17,Texas,TX,17,False,Rick Kennedy,democrat,98070,237351,0.41318553534638575
2018,TX-17,Texas,TX,17,False,Peter Churchman,other,4440,237351,0.01870647269234172
2018,TX-18,Texas,TX,18,False,Ava Reynero Pate,republican,38368,184332,0.20814617103921185
2018,TX-18,Texas,TX,18,False,Sheila Jackson Lee,democrat,138704,184332,0.7524683722847905
2018,TX-18,Texas,TX,18,False,Luke Spencer,other,4067,184332,0.022063450730204198
2018,TX-18,Texas,TX,18,False,Vince Duncan,other,3193,184332,0.01732200594579346
2018,TX-19,Texas,TX,19,False,Jodey Arrington,republican,151946,201985,0.7522637819640072
2018,TX-19,Texas,TX,19,False,Miguel Levario,democrat,50039,201985,0.24773621803599277
2018,TX-20,Texas,TX,20,False,Joaquin Castro,democrat,139038,171963,0.808534394026622
2018,TX-20,Texas,TX,20,False,Jeffrey Blunt,other,32925,171963,0.191465605973378
2018,TX-21,Texas,TX,21,False,Chip Roy,republican,177654,353617,0.5023910049573409
2018,TX-21,Texas,TX,21,False,Joseph Kopser,democrat,168421,353617,0.476280834914611
2018,TX-21,Texas,TX,21,False,Lee Santos,other,7542,353617,0.021328160128048144
2018,TX-22,Texas,TX,22,False,Pete Olson,republican,152750,297405,0.5136093878717574
2018,TX-22,Texas,TX,22,False,Sri Preston Kulkarni,democrat,138153,297405,0.46452816865889945
2018,TX-22,Texas,TX,22,False,John B. McElligott,other,3261,297405,0.010964845917183639
2018,TX-22,Texas,TX,22,False,Kellen Sweny,other,3241,297405,0.010897597552159513
2018,TX-23,Texas,TX,23,False,Will Hurd,republican,103285,210069,0.4916717840328654
2018,TX-23,Texas,TX,23,False,Gina Ortiz Jones,democrat,102359,210069,0.4872637085909868
2018,TX-23,Texas,TX,23,False,Ruben Corvalan,other,4425,210069,0.021064507376147838
2018,TX-24,Texas,TX,24,False,Kenny E Marchant,republican,133317,263418,0.5061043664442065
2018,TX-24,Texas,TX,24,False,Jan McDowell,democrat,125231,263418,0.47540790682489426
2018,TX-24,Texas,TX,24,False,Mike Kolls,other,4870,263418,0.01848772673089918
2018,TX-25,Texas,TX,25,False,Roger Williams,republican,163023,304553,0.5352861406717386
2018,TX-25,Texas,TX,25,False,Julie Oliver,democrat,136385,304553,0.4478202480356457
2018,TX-25,Texas,TX,25,False,Desarae Lindsey,other,5145,304553,0.016893611292615737
2018,TX-26,Texas,TX,26,False,Michael C. Burgess,republican,185551,312505,0.593753699940801
2018,TX-26,Texas,TX,26,False,Linsey Fagan,democrat,121938,312505,0.39019535687429
2018,TX-26,Texas,TX,26,False,Mark Boler,other,5016,312505,0.01605094318490904
2018,TX-27,Texas,TX,27,False,Michael Cloud,republican,125118,207421,0.6032079683349323
2018,TX-27,Texas,TX,27,False,Eric Holguin,democrat,75929,207421,0.3660622598483278
2018,TX-27,Texas,TX,27,False,Daniel Tinus,other,2100,207421,0.010124336494376171
2018,TX-27,Texas,TX,27,False,James Duerr,other,4274,207421,0.020605435322363697
2018,TX-28,Texas,TX,28,False,Henry Cuellar,democrat,117494,139226,0.843908465372847
2018,TX-28,Texas,TX,28,False,Arthur Thomas IV,other,21732,139226,0.15609153462715297
2018,TX-29,Texas,TX,29,False,Phillip Aronoff,republican,28098,117494,0.23914412650858768
2018,TX-29,Texas,TX,29,False,Sylvia R. Garcia,democrat,88188,117494,0.7505744974211449
2018,TX-29,Texas,TX,29,False,Cullen Burns,other,1199,117494,0.010204776414114764
2018,TX-29,Texas,TX,29,False,,other,9,117494,7.65996561526546e-05
2018,TX-30,Texas,TX,30,False,Eddie Bernice Johnson,democrat,166784,183174,0.9105222356884711
2018,TX-30,Texas,TX,30,False,Shawn Jones,other,16390,183174,0.08947776431152893
2018,TX-31,Texas,TX,31,False,John Carter,republican,144680,286007,0.5058617446426137
2018,TX-31,Texas,TX,31,False,"Mary Jennings """"""""MJ"""""""" Hegar",democrat,136362,286007,0.4767785403853752
2018,TX-31,Texas,TX,31,False,Jason Hope,other,4965,286007,0.017359714972011175
2018,TX-32,Texas,TX,32,False,Pete Sessions,republican,126101,275620,0.45751759669109643
2018,TX-32,Texas,TX,32,False,Colin Allred,democrat,144067,275620,0.5227015456062695
2018,TX-32,Texas,TX,32,False,Melina Baker,other,5452,275620,0.01978085770263406
2018,TX-33,Texas,TX,33,False,Willie Billups,republican,26120,119224,0.21908340602563242
2018,TX-33,Texas,TX,33,False,Marc Veasey,democrat,90805,119224,0.7616335637120043
2018,TX-33,Texas,TX,33,False,Jason Reeves,other,2299,119224,0.019283030262363283
2018,TX-34,Texas,TX,34,False,Rey Gonzalez,republican,57243,143068,0.4001104369949954
2018,TX-34,Texas,TX,34,False,Filemon B. Vela,democrat,85825,143068,0.5998895630050046
2018,TX-35,Texas,TX,35,False,David Smalling,republican,50553,194067,0.2604925103186013
2018,TX-35,Texas,TX,35,False,Lloyd Doggett,democrat,138278,194067,0.7125271169235368
2018,TX-35,Texas,TX,35,False,Clark Patterson,other,5236,194067,0.026980372757861977
2018,TX-36,Texas,TX,36,False,Brian Babin,republican,161048,221956,0.7255852511308548
2018,TX-36,Texas,TX,36,False,Dayna Steele,democrat,60908,221956,0.27441474886914524
2018,UT-1,Utah,UT,1,False,Lee Castillo,democrat,63308,254333,0.2489177574282535
2018,UT-1,Utah,UT,1,False,Rob Bishop,republican,156692,254333,0.6160899293445994
2018,UT-1,Utah,UT,1,False,Eric Eliason,other,29547,254333,0.11617446418671584
2018,UT-1,Utah,UT,1,False,Adam Davis,other,4786,254333,0.018817849040431246
2018,UT-2,Utah,UT,2,False,Chris Stewart,republican,151489,270044,0.5609789515782613
2018,UT-2,Utah,UT,2,False,Jeffrey Whipple,other,13504,270044,0.05000666558042393
2018,UT-2,Utah,UT,2,False,Shireen Ghorbani,democrat,105051,270044,0.38901438284131473
2018,UT-3,Utah,UT,3,False,John Curtis,republican,174856,258858,0.6754900370087075
2018,UT-3,Utah,UT,3,False,James Courage Singer,democrat,70686,258858,0.2730686322230721
2018,UT-3,Utah,UT,3,False,Timothy L. Zeidner,other,6630,258858,0.02561249797186102
2018,UT-3,Utah,UT,3,False,Gregory C. Duerden,other,6686,258858,0.025828832796359395
2018,UT-4,Utah,UT,4,False,Mia B. Love,republican,134270,269271,0.49864263140107923
2018,UT-4,Utah,UT,4,False,Ben McAdams,democrat,134964,269271,0.5012199605601791
2018,UT-4,Utah,UT,4,False,,other,37,269271,0.00013740803874163945
2018,VT-0,Vermont,VT,0,False,Cris Ericson,other,9110,272451,0.033437205222223446
2018,VT-0,Vermont,VT,0,False,Laura S. Potter,other,3924,272451,0.014402589823491196
2018,VT-0,Vermont,VT,0,False,Anya Tynio,republican,70705,272451,0.2595145549107913
2018,VT-0,Vermont,VT,0,False,Peter Welch,democrat,188547,272451,0.6920400365570323
2018,VT-0,Vermont,VT,0,False,,other,165,272451,0.0006056134864617857
2018,VA-1,Virginia,VA,1,False,"Robert J. """"Rob"""" Wittman",republican,183250,332101,0.5517899675098841
2018,VA-1,Virginia,VA,1,False,Vangie A. Williams,democrat,148464,332101,0.4470447243459068
2018,VA-1,Virginia,VA,1,False,,other,387,332101,0.0011653081442091413
2018,VA-2,Virginia,VA,2,False,Scott W. Taylor,republican,133458,273400,0.48814191660570594
2018,VA-2,Virginia,VA,2,False,Elaine G. Luria,democrat,139571,273400,0.5105010972933431
2018,VA-2,Virginia,VA,2,False,,other,371,273400,0.0013569861009509875
2018,VA-3,Virginia,VA,3,False,"Robert C. """"Bobby"""" Scott",democrat,198615,217722,0.912241298536666
2018,VA-3,Virginia,VA,3,False,,other,19107,217722,0.08775870146333398
2018,VA-4,Virginia,VA,4,False,Ryan A. McAdams,republican,107706,299854,0.35919480813996146
2018,VA-4,Virginia,VA,4,False,A. Donald McEachin,democrat,187642,299854,0.6257778785675695
2018,VA-4,Virginia,VA,4,False,"Peter J. """"Pete"""" Wells",other,4233,299854,0.014116870210168948
2018,VA-4,Virginia,VA,4,False,,other,273,299854,0.0009104430823000527
2018,VA-5,Virginia,VA,5,False,"Denver L. Riggleman, III",republican,165339,310926,0.5317631848092472
2018,VA-5,Virginia,VA,5,False,Leslie C. Cockburn,democrat,145040,310926,0.4664775541447161
2018,VA-5,Virginia,VA,5,False,,other,547,310926,0.0017592610460366775
2018,VA-6,Virginia,VA,6,False,Ben L. Cline,republican,167957,281377,0.5969109060086645
2018,VA-6,Virginia,VA,6,False,Jennifer Lynn Lewis,democrat,113133,281377,0.4020691101262719
2018,VA-6,Virginia,VA,6,False,,other,287,281377,0.001019983865063598
2018,VA-7,Virginia,VA,7,False,Dave A. Brat,republican,169295,349803,0.48397240732640945
2018,VA-7,Virginia,VA,7,False,Abigail A. Spanberger,democrat,176079,349803,0.503366180392964
2018,VA-7,Virginia,VA,7,False,Joseph B. Walton,other,4216,349803,0.01205249812037061
2018,VA-7,Virginia,VA,7,False,,other,213,349803,0.0006089141602559154
2018,VA-8,Virginia,VA,8,False,Thomas S. Oh,republican,76899,324748,0.2367959156022516
2018,VA-8,Virginia,VA,8,False,"Donald S. Beyer, Jr.",democrat,247137,324748,0.7610116151600625
2018,VA-8,Virginia,VA,8,False,,other,712,324748,0.0021924692376858366
2018,VA-9,Virginia,VA,9,False,H. Morgan Griffith,republican,160933,246980,0.6516033686938214
2018,VA-9,Virginia,VA,9,False,Anthony J. Flaccavento,democrat,85833,246980,0.3475301643857802
2018,VA-9,Virginia,VA,9,False,,other,214,246980,0.0008664669203984128
2018,VA-10,Virginia,VA,10,False,Barbara J. Comstock,republican,160841,367795,0.4373115458339564
2018,VA-10,Virginia,VA,10,False,Jennifer T. Wexton,democrat,206356,367795,0.5610625484305115
2018,VA-10,Virginia,VA,10,False,,other,598,367795,0.001625905735532022
2018,VA-11,Virginia,VA,11,False,Jeff A. Dove Jr.,republican,83023,308250,0.26933657745336576
2018,VA-11,Virginia,VA,11,False,Gerald Edward Connolly,democrat,219191,308250,0.7110819140308191
2018,VA-11,Virginia,VA,11,False,Stevan M. Porter,other,5546,308250,0.017991889699918898
2018,VA-11,Virginia,VA,11,False,,other,490,308250,0.0015896188158961882
2018,WA-1,Washington,WA,1,False,Suzan DelBene,democrat,197209,332743,0.592676630312283
2018,WA-1,Washington,WA,1,False,Jeffrey Beeler,republican,135534,332743,0.40732336968771693
2018,WA-2,Washington,WA,2,False,Rick Larsen,democrat,210187,294833,0.7129018800473489
2018,WA-2,Washington,WA,2,False,Brian Luke,other,84646,294833,0.28709811995265117
2018,WA-3,Washington,WA,3,False,Jaime Herrera Beutler,republican,161819,307226,0.5267099789731338
2018,WA-3,Washington,WA,3,False,Carolyn Long,democrat,145407,307226,0.47329002102686624
2018,WA-4,Washington,WA,4,False,Dan Newhouse,republican,141551,225336,0.628177477189619
2018,WA-4,Washington,WA,4,False,Christine Brown,democrat,83785,225336,0.3718225228103809
2018,WA-5,Washington,WA,5,False,Cathy McMorris Rodgers,republican,175422,320347,0.5475999463082221
2018,WA-5,Washington,WA,5,False,Lisa Brown,democrat,144925,320347,0.452400053691778
2018,WA-6,Washington,WA,6,False,Derek Kilmer,democrat,206409,323086,0.6388670508780944
2018,WA-6,Washington,WA,6,False,Douglas Dightman,republican,116677,323086,0.36113294912190563
2018,WA-7,Washington,WA,7,False,Pramila Jayapal,democrat,329800,394681,0.8356115445131638
2018,WA-7,Washington,WA,7,False,Craig Keller,republican,64881,394681,0.1643884554868362
2018,WA-8,Washington,WA,8,False,Dino Rossi,republican,148968,313057,0.4758494459475431
2018,WA-8,Washington,WA,8,False,Kim Schrier,democrat,164089,313057,0.5241505540524569
2018,WA-9,Washington,WA,9,False,Adam Smith,democrat,163345,240567,0.6790000290979228
2018,WA-9,Washington,WA,9,False,Sarah Smith,democrat,77222,240567,0.32099997090207716
2018,WA-10,Washington,WA,10,False,Denny Heck,democrat,166215,270075,0.6154401555123576
2018,WA-10,Washington,WA,10,False,Joseph Brumbles,republican,103860,270075,0.3845598444876423
2018,WV-1,West Virginia,WV,1,False,David B McKinley,republican,127997,198214,0.6457515614436922
2018,WV-1,West Virginia,WV,1,False,Kendra Fershee,democrat,70217,198214,0.35424843855630783
2018,WV-2,West Virginia,WV,2,False,Alex X. Mooney,republican,110504,204792,0.5395913902886832
2018,WV-2,West Virginia,WV,2,False,Talley Sergent,democrat,88011,204792,0.4297579983593109
2018,WV-2,West Virginia,WV,2,False,"Daniel P. """"Danny"""" Lutz Jr.",other,6277,204792,0.030650611352005936
2018,WV-3,West Virginia,WV,3,False,Carol Miller,republican,98645,174985,0.563734034345801
2018,WV-3,West Virginia,WV,3,False,Richard Ojeda II,democrat,76340,174985,0.43626596565419895
2018,WI-1,Wisconsin,WI,1,False,Bryan Steil,republican,177492,325317,0.5455970637870139
2018,WI-1,Wisconsin,WI,1,False,Randy Bryce,democrat,137508,325317,0.42268925386622896
2018,WI-1,Wisconsin,WI,1,False,Ken Yorgan,other,10006,325317,0.030757691728375707
2018,WI-1,Wisconsin,WI,1,False,,other,311,325317,0.0009559906183814556
2018,WI-2,Wisconsin,WI,2,False,Mark Pocan,democrat,309116,317295,0.974222726484817
2018,WI-2,Wisconsin,WI,2,False,,other,8179,317295,0.02577727351518303
2018,WI-3,Wisconsin,WI,3,False,Steve Toft,republican,126980,314989,0.403125188498646
2018,WI-3,Wisconsin,WI,3,False,Ron Kind,democrat,187888,314989,0.5964906711028004
2018,WI-3,Wisconsin,WI,3,False,,other,121,314989,0.00038414039855360027
2018,WI-4,Wisconsin,WI,4,False,Tim Rogers,republican,59091,273087,0.21638159267925605
2018,WI-4,Wisconsin,WI,4,False,Gwen S. Moore,democrat,206487,273087,0.7561216755100023
2018,WI-4,Wisconsin,WI,4,False,Robert R. Raymond,other,7170,273087,0.026255369168067318
2018,WI-4,Wisconsin,WI,4,False,,other,339,273087,0.0012413626426743126
2018,WI-5,Wisconsin,WI,5,False,"F. James Sensenbrenner, Jr.",republican,225619,364288,0.6193423884399156
2018,WI-5,Wisconsin,WI,5,False,Tom Palzewicz,democrat,138385,364288,0.37987800860857346
2018,WI-5,Wisconsin,WI,5,False,,other,284,364288,0.0007796029515108924
2018,WI-6,Wisconsin,WI,6,False,Glenn Grothman,republican,180311,325065,0.5546921384953778
2018,WI-6,Wisconsin,WI,6,False,Dan Kohl,democrat,144536,325065,0.44463722640087366
2018,WI-6,Wisconsin,WI,6,False,,other,218,325065,0.0006706351037484811
2018,WI-7,Wisconsin,WI,7,False,Sean P. Duffy,republican,194061,322840,0.6011058109280139
2018,WI-7,Wisconsin,WI,7,False,Margaret Engebretson,democrat,124307,322840,0.385042126130591
2018,WI-7,Wisconsin,WI,7,False,Ken Driessen,other,4416,322840,0.013678602403667452
2018,WI-7,Wisconsin,WI,7,False,,other,56,322840,0.00017346053772766696
2018,WI-8,Wisconsin,WI,8,False,Mike Gallagher,republican,209410,328774,0.6369420939612013
2018,WI-8,Wisconsin,WI,8,False,Beau Liegeois,democrat,119265,328774,0.3627567873371982
2018,WI-8,Wisconsin,WI,8,False,,other,99,328774,0.00030111870160049153
2018,WY-0,Wyoming,WY,0,False,Liz Cheney,republican,127963,201245,0.63585679147308
2018,WY-0,Wyoming,WY,0,False,Greg Hunter,democrat,59903,201245,0.29766205371562027
2018,WY-0,Wyoming,WY,0,False,Richard Brubaker,other,6918,201245,0.034376009341847
2018,WY-0,Wyoming,WY,0,False,Daniel Clyde Cummings,other,6070,201245,0.030162240055653558
2018,WY-0,Wyoming,WY,0,False,,other,391,201245,0.0019429054137991006
2016,CT-1,Connecticut,CT,1,False,S. Michael DeRosa,other,6563,312925,0.02097307661580251
2016,CT-1,Connecticut,CT,1,False,,other,1,312925,3.195653910681473e-06
2016,CT-1,Connecticut,CT,1,False,John B. Larson,other,13665,312925,0.04366861068946233
2016,CT-1,Connecticut,CT,1,False,Mathhew M. Corey,republican,105674,312925,0.337697531357354
2016,CT-1,Connecticut,CT,1,False,John B. Larson,democrat,187021,312925,0.5976543900295598
2018,FL-10,Florida,FL,10,False,Val Demings,democrat,1,1,1.0
2018,FL-14,Florida,FL,14,False,Kathy Castor,democrat,1,1,1.0
2018,FL-21,Florida,FL,21,False,Lois Frankel,democrat,1,1,1.0
2018,FL-24,Florida,FL,24,False,Frederica Wilson,democrat,1,1,1.0
2018,GA-6,Georgia,GA,6,False,Karen Handel,republican,156875,317014,0.49485196237390144
2018,GA-6,Georgia,GA,6,False,Lucy McBath,democrat,160139,317014,0.5051480376260985
2018,GA-8,Georgia,GA,8,False,Austin Scott,republican,198152,198152,1.0
2018,GA-9,Georgia,GA,9,False,Doug Collins,republican,224661,282573,0.7950547292204139
2018,GA-9,Georgia,GA,9,False,Josh McCall,democrat,57912,282573,0.20494527077958616
2018,GA-12,Georgia,GA,12,False,Rick W. Allen,republican,148986,250489,0.5947806091285446
2018,GA-12,Georgia,GA,12,False,Francys Johnson,democrat,101503,250489,0.4052193908714554
2018,GA-13,Georgia,GA,13,False,David Callahan,republican,69760,292917,0.2381562012447212
2018,GA-13,Georgia,GA,13,False,David Scott,democrat,223157,292917,0.7618437987552787
2018,ME-2,Maine,ME,2,False,Jared F. Golden,democrat,139231,281371,0.49483066840577034
2018,ME-2,Maine,ME,2,False,Bruce Poliquin,republican,136326,281371,0.4845062213234484
2018,MD-1,Maryland,MD,1,False,Andy Harris,republican,183662,306132,0.5999438150863027
2018,MD-1,Maryland,MD,1,False,Jenica Martin,other,5744,306132,0.01876314792311813
2018,MD-1,Maryland,MD,1,False,Jesse Colvin,democrat,116631,306132,0.3809827133393438
2018,MD-1,Maryland,MD,1,False,,other,95,306132,0.0003103236512354148
2018,MD-2,Maryland,MD,2,False,C.A. Dutch Ruppersberger,democrat,167201,253302,0.6600855895334423
2018,MD-2,Maryland,MD,2,False,Guy Mimoun,other,2904,253302,0.011464575881753796
2018,MD-2,Maryland,MD,2,False,Liz Matory,republican,77782,253302,0.30707219050777335
2018,MD-2,Maryland,MD,2,False,Michael Carney,other,5215,253302,0.020588072735311998
2018,MD-2,Maryland,MD,2,False,,other,200,253302,0.0007895713417185809
2018,MD-3,Maryland,MD,3,False,Charles Anthony,republican,82774,292880,0.28262086861513247
2018,MD-3,Maryland,MD,3,False,David Lashar,other,7476,292880,0.025525812619502868
2018,MD-3,Maryland,MD,3,False,John Sarbanes,democrat,202407,292880,0.6910919147773832
2018,MD-3,Maryland,MD,3,False,,other,223,292880,0.0007614039879814259
